,inputs,outputs,intention
2594,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2595,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2596,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2597,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2598,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2599,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2600,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2601,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[1, 0, 0, 0]",food move
2602,"[0, 0, 0.6666666666666666, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[1, 0, 0, 0]",food move
2603,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",wall move
2604,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2605,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2606,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2607,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[1, 0, 0, 0]",food move
2608,"[0, 0, 0.2857142857142857, 0, 0, 0.10526315789473684, 1, 0, 0.09523809523809523, 0, 1, 0.03773584905660377, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
2609,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2610,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2611,"[0, 0, 0.18181818181818182, 0, 0, 0.13333333333333333, 1, 0, 0.08, 0, 1, 0.04081632653061224, 0, 0, 0.18181818181818182, 0, 0, 0.18181818181818182, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",food move
2612,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2613,"[0, 0, 2.0, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
2614,"[0, 0, 2.0, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684]","[0, 0, 0, 1]",wall move
2615,"[0, 0, 2.0, 0, 0, 0.11764705882352941, 1, 0, 0.08695652173913043, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043]","[1, 0, 0, 0]",munch
2616,"[0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 1, 0, 0.07407407407407407, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[1, 0, 0, 0]",food move
2617,"[0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 1, 0, 0.07407407407407407, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[1, 0, 0, 0]",food move
2618,"[0, 0, 2.0, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[0, 0, 0, 1]",wall move
2619,"[1, 0, 0.08695652173913043, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 1, 0.05405405405405406, 0, 0, 0.13333333333333333, 0, 0, 0.08695652173913043, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",munch
2620,"[0, 0, 2.0, 0, 0, 0.18181818181818182, 1, 0, 0.06896551724137931, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",food move
2621,"[1, 0, 0.10526315789473684, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 1, 0.04878048780487805, 0, 0, 0.10526315789473684, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[1, 0, 0, 0]",munch
2622,"[0, 0, 2.0, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806]","[0, 0, 0, 1]",wall move
2623,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2624,"[0, 0, 0.03389830508474576, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
2625,"[0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 1, 0.2222222222222222]","[0, 0, 0, 1]",wall move
2626,"[1, 0, 0.06060606060606061, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[1, 0, 0, 0]",munch
2627,"[0, 0, 0.6666666666666666, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.03508771929824561, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 2.0, 1, 0, 0.05128205128205128]","[0, 1, 0, 0]",wall move
2628,"[0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05128205128205128]","[0, 0, 0, 1]",wall move
2629,"[1, 0, 0.05128205128205128, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 1, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",munch
2630,"[1, 0, 0.03773584905660377, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 1, 0.2857142857142857, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857]","[1, 0, 0, 0]",munch
2631,"[1, 0, 0.044444444444444446, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 1, 0.13333333333333333, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.13333333333333333, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",munch
2632,"[1, 0, 0.03773584905660377, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 1, 0.2857142857142857, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857]","[1, 0, 0, 0]",munch
2633,"[1, 0, 0.03636363636363636, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 1, 0.4, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 0, 0.4, 0, 0, 0.4]","[1, 0, 0, 0]",munch
2634,"[0, 1, 0.0425531914893617, 1, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.15384615384615385, 1, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.15384615384615385, 0, 0, 0.15384615384615385]","[0, 1, 0, 0]",food move
2635,"[1, 0, 0.03636363636363636, 0, 0, 0.08, 0, 1, 0.13333333333333333, 0, 0, 0.4, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.4, 0, 0, 0.4]","[0, 0, 1, 0]",food move
2636,"[0, 0, 0.03636363636363636, 1, 0, 0.06896551724137931, 0, 1, 0.18181818181818182, 0, 0, 0.4, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.4, 0, 0, 0.4]","[0, 0, 1, 0]",munch
2637,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2638,"[1, 0, 0.04081632653061224, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 1, 0.18181818181818182, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.18181818181818182]","[1, 0, 0, 0]",munch
2639,"[0, 1, 0.06060606060606061, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.07407407407407407, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[0, 1, 0, 0]",munch
2640,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2641,"[0, 0, 0.10526315789473684, 0, 1, 0.06451612903225806, 0, 0, 0.2222222222222222, 1, 0, 0.04878048780487805, 0, 0, 0.10526315789473684, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222]","[0, 0, 0, 1]",food move
2642,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2643,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2644,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2645,"[0, 0, 2.0, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[0, 0, 0, 1]",wall move
2646,"[0, 0, 2.0, 0, 0, 0.4, 1, 0, 0.05714285714285714, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.4, 0, 0, 0.05714285714285714]","[1, 0, 0, 0]",food move
2647,"[0, 0, 2.0, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806]","[1, 0, 0, 0]",food move
2648,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2649,"[0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406]","[0, 0, 0, 1]",wall move
2650,"[0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05128205128205128]","[1, 0, 0, 0]",wall move
2651,"[1, 0, 0.05128205128205128, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.09523809523809523, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",munch
2652,"[1, 0, 0.0392156862745098, 0, 0, 0.4, 0, 0, 0.05714285714285714, 0, 1, 0.2222222222222222, 0, 0, 0.4, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 0.2222222222222222]","[1, 0, 0, 0]",munch
2653,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2654,"[1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2655,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2656,"[0, 0, 0.2857142857142857, 0, 1, 0.2857142857142857, 0, 0, 0.06060606060606061, 1, 0, 0.03773584905660377, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[0, 0, 0, 1]",munch
2657,"[0, 0, 0.03389830508474576, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
2658,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2659,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2660,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2661,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2662,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2663,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2664,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2665,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2666,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2667,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2668,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2669,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2670,"[0, 0, 0.09523809523809523, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
2671,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
2672,"[0, 0, 0.05128205128205128, 0, 0, 0.06896551724137931, 0, 1, 0.18181818181818182, 1, 0, 0.09523809523809523, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.09523809523809523, 0, 0, 0.18181818181818182]","[0, 0, 1, 0]",munch
2673,"[0, 1, 0.05405405405405406, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.08695652173913043, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182]","[0, 1, 0, 0]",munch
2674,"[0, 0, 0.09523809523809523, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
2675,"[0, 1, 0.11764705882352941, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.046511627906976744, 0, 0, 0.11764705882352941, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 1, 0, 0]",munch
2676,"[0, 0, 0.13333333333333333, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.044444444444444446, 0, 0, 0.13333333333333333, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
2677,"[0, 0, 0.09523809523809523, 0, 0, 0.05405405405405406, 0, 1, 0.6666666666666666, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 0, 0.6666666666666666]","[0, 0, 1, 0]",munch
2678,"[0, 0, 0.09523809523809523, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
2679,"[0, 0, 0.6666666666666666, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
2680,"[0, 0, 0.06451612903225806, 0, 0, 2.0, 1, 1, 0.05128205128205128, 0, 0, 0.06896551724137931, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 2.0, 0, 0, 0.06896551724137931]","[0, 1, 0, 0]",wall move
2681,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2682,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2683,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2684,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2685,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2686,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2687,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2688,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
2689,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[1, 0, 0, 0]",food move
2690,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",wall move
2691,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",wall move
2692,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",wall move
2693,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
2694,"[0, 0, 0.6666666666666666, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
2695,"[0, 0, 2.0, 0, 0, 0.06060606060606061, 0, 0, 0.2857142857142857, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06060606060606061, 0, 0, 0.2857142857142857]","[0, 0, 0, 1]",wall move
